3.4,,,,,,,,,,-0.657622
3.5,,,,,,,,,,-0.655988
3.6,,,,,,,,,,-0.654329
3.7,,,,,,,,,,-0.652657
3.8,,,,,,,,,,-0.65095
3.9,,,,,,,,,,-0.649267
4,,,,,,,,,,-0.647578
4.1,,,,,,,,,,-0.645848
4.2,,,,,,,,,,-0.644105
4.3,,,,,,,,,,-0.642355
4.4,,,,,,,,,,-0.64057
4.5,,,,,,,,,,-0.638801
4.6,,,,,,,,,,-0.63706
4.7,,,,,,,,,,-0.635286
4.8,,,,,,,,,,-0.633471
4.9,,,,,,,,,,-0.63165
5,,,,,,,,,,-0.629848
5.1,,,,,,,,,,-0.628026
5.2,,,,,,,,,,-0.626208
5.3,,,,,,,,,,-0.624397
5.4,,,,,,,,,,-0.622575
5.5,,,,,,,,,,-0.620752
5.6,,,,,,,,,,-0.618975
5.7,,,,,,,,,,-0.617168
5.8,,,,,,,,,,-0.615357
5.9,,,,,,,,,,-0.61359
6,,,,,,,,,,-0.611832
6.1,,,,,,,,,,-0.610078
6.2,,,,,,,,,,-0.608346
6.3,,,,,,,,,,-0.60663
6.4,,,,,,,,,,-0.604929
6.5,,,,,,,,,,-0.603264
6.6,,,,,,,,,,-0.601629
6.7,,,,,,,,,,-0.599993
6.8,,,,,,,,,,-0.598408
6.9,,,,,,,,,,-0.596815
7,,,,,,,,,,-0.595251
7.1,,,,,,,,,,-0.593735
7.2,,,,,,,,,,-0.592235
7.3,,,,,,,,,,-0.590742
7.4,,,,,,,,,,-0.589285
7.5,,,,,,,,,,-0.587817
7.6,,,,,,,,,,-0.586375
7.7,,,,,,,,,,-0.584945
7.8,,,,,,,,,,-0.583564
7.9,,,,,,,,,,-0.582219
8,,,,,,,,,,-0.580865
8.1,,,,,,,,,,-0.579494
8.2,,,,,,,,,,-0.578156
8.3,,,,,,,,,,-0.576832
8.4,,,,,,,,,,-0.575523
8.5,,,,,,,,,,-0.574227
8.6,,,,,,,,,,-0.572937
8.7,,,,,,,,,,-0.571644
8.8,,,,,,,,,,-0.570358
8.9,,,,,,,,,,-0.569074
9,,,,,,,,,,-0.567806
9.1,,,,,,,,,,-0.566556
9.2,,,,,,,,,,-0.565295
9.3,,,,,,,,,,-0.564051
9.4,,,,,,,,,,-0.562797
9.5,,,,,,,,,,-0.561537
9.6,,,,,,,,,,-0.560272
9.7,,,,,,,,,,-0.558997
9.8,,,,,,,,,,-0.557781
9.9,,,,,,,,,,-0.556548
